CN1013622B  CN1013622B  NN  B-NP
目的  目的  NN  B-NP
，  ，  PU  0
转轴  转轴  NN  B-NP
47  47  CD  0
横向  横向  VV  0
的  的  DEC  0
扩展  扩展  NN  B-NP
到  到  VV  0
狭缝  狭缝  NN  B-NP
光  光  NN  I-NP
阑  阑  NN  I-NP
2  2  CD  0
的  的  DEG  0
平面  平面  NN  B-NP
上  上  LC  0
。  。  PU  0
图  图  NN  B-NP
14  14  CD  0
表示  表示  VV  0
按照  按照  P  0
本  本  DT  0
发明  发明  NN  B-NP
装有  装有  VV  0
这样  这样  DT  0
一  一  CD  0
个  个  M  0
瓣形轮  瓣形轮  NN  B-NP
的  的  DEC  0
装置  装置  NN  B-NP
的  的  DEG  0
平面图  平面图  NN  B-NP
。  。  PU  0
那些  那些  DT  0
衰减  衰减  NN  B-NP
X  X  NN  I-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
臂  臂  NN  B-NP
之间  之间  LC  0
可  可  VV  0
填充  填充  VV  0
对  对  P  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
透明  透明  VA  0
的  的  DEC  0
材料  材料  NN  B-NP
，  ，  PU  0
以  以  MSP  0
使  使  VV  0
瓣形轮  瓣形轮  NN  B-NP
更加  更加  AD  0
坚固  坚固  VA  0
稳定  稳定  VA  0
，  ，  PU  0
但  但  CC  0
也  也  AD  0
可以  可以  VV  0
不  不  AD  0
填  填  VV  0
。  。  PU  0
为了  为了  P  0
使  使  VV  0
臂  臂  NN  B-NP
沿  沿  P  0
狭缝  狭缝  NN  B-NP
S  S  NN  I-NP
转动  转动  VV  0
的  的  DEC  0
效果  效果  NN  B-NP
在  在  P  0
狭缝  狭缝  NN  B-NP
的  的  DEG  0
整  整  DT  0
个  个  M  0
长度  长度  NN  B-NP
上  上  LC  0
相同  相同  VA  0
，  ，  PU  0
这些  这些  DT  0
臂  臂  NN  B-NP
可以  可以  VV  0
方便  方便  VA  0
的  的  DEV  0
构成  构成  VV  0
花瓣形  花瓣形  NN  B-NP
，  ，  PU  0
如  如  P  0
图  图  NN  B-NP
13  13  CD  0
中  中  LC  0
虚  虚  DT  0
线  线  NN  B-NP
所  所  MSP  0
表示  表示  VV  0
的  的  DEC  0
那样  那样  VA  0
。  。  PU  0
上述  上述  JJ  0
的  的  DEG  0
瓣  瓣  VV  0
形轮  形轮  NN  B-NP
也  也  AD  0
可用  可用  VV  0
两  两  CD  0
种  种  M  0
材料  材料  NN  B-NP
来  来  MSP  0
构成  构成  VV  0
相邻  相邻  VV  0
的  的  DEC  0
轮瓣  轮瓣  NN  B-NP
，  ，  PU  0
这  这  DT  0
两  两  CD  0
种  种  M  0
材料  材料  NN  B-NP
都  都  AD  0
对  对  P  0
X  X  NN  B-NP
射线  射线  NN  I-NP
束起  束起  NN  I-NP
作用  作用  NN  I-NP
，  ，  PU  0
但是  但是  AD  0
作用  作用  VV  0
不同  不同  VA  0
。  。  PU  0
作为  作为  P  0
例子  例子  NN  B-NP
表示  表示  VV  0
在  在  P  0
图  图  NN  B-NP
15  15  CD  0
中  中  LC  0
。  。  PU  0
例如  例如  AD  0
，  ，  PU  0
轮瓣  轮瓣  NN  B-NP
50  50  CD  0
可以  可以  VV  0
由  由  P  0
铅  铅  NN  B-NP
构成  构成  VV  0
，  ，  PU  0
而  而  CC  0
交错  交错  VV  0
的  的  DEC  0
区域  区域  NN  B-NP
51  51  CD  0
由  由  P  0
铜  铜  NN  B-NP
构成  构成  VV  0
。  。  PU  0
其它  其它  DT  0
的  的  DEG  0
材料  材料  NN  B-NP
组合  组合  NN  I-NP
也  也  AD  0
可以  可以  VV  0
采用  采用  VV  0
，  ，  PU  0
例如  例如  AD  0
，  ，  PU  0
铝  铝  NN  B-NP
和  和  CC  0
铜  铜  NN  B-NP
或  或  CC  0
铅  铅  NN  B-NP
和  和  CC  0
铝  铝  NN  B-NP
。  。  PU  0
一  一  CD  0
个  个  M  0
瓣形轮  瓣形轮  NN  B-NP
和  和  CC  0
由  由  P  0
改变  改变  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
管高压  管高压  NN  I-NP
而  而  MSP  0
获得  获得  VV  0
固定  固定  JJ  B-NP
光束  光束  NN  I-NP
调制  调制  VV  0
相  相  AD  0
结合  结合  VV  0
使用  使用  VV  0
是  是  VC  0
可能  可能  VV  0
的  的  DEC  0
。  。  PU  0
如果  如果  CS  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
包含  包含  VV  0
有  有  VE  0
硬  硬  NN  B-NP
和  和  CC  0
软  软  VA  0
的  的  DEC  0
辐射  辐射  NN  B-NP
，  ，  PU  0
这  这  PN  0
就  就  AD  0
提供  提供  VV  0
了  了  AS  0
利用  利用  VV  0
一  一  CD  0
瓣形轮  瓣形轮  NN  B-NP
在  在  P  0
改变  改变  VV  0
高  高  JJ  B-NP
压峰  压峰  NN  I-NP
（  （  PU  0
图  图  NN  B-NP
2  2  CD  0
）  ）  PU  0
时  时  LC  0
滤出  滤出  VV  0
软  软  JJ  B-NP
辐射  辐射  NN  I-NP
的  的  DEC  0
可能性  可能性  NN  B-NP
，  ，  PU  0
该  该  DT  0
轮  轮  NN  B-NP
的  的  DEG  0
臂  臂  NN  B-NP
在  在  P  0
所  所  MSP  0
说  说  VV  0
瞬间  瞬间  NN  B-NP
位于  位于  VV  0
狭缝  狭缝  NN  B-NP
前方  前方  NN  I-NP
挡去  挡去  VV  0
软  软  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
。  。  PU  0
所  所  MSP  0
果  果  VV  0
采用  采用  VV  0
一  一  CD  0
叶片  叶片  NN  B-NP
滚筒  滚筒  VV  0
，  ，  PU  0
由  由  P  0
不同  不同  JJ  B-NP
材料  材料  NN  I-NP
交替  交替  VV  0
制造  制造  VV  0
的  的  DEC  0
叶片  叶片  NN  B-NP
能  能  VV  0
达到  达到  VV  0
相同  相同  VA  0
的  的  DEC  0
效果  效果  NN  B-NP
。  。  PU  0
需  需  VV  0
提起  提起  VV  0
注意  注意  VV  0
的  的  DEC  0
是  是  VC  0
，  ，  PU  0
图  图  NN  B-NP
14  14  CD  0
中  中  LC  0
指出  指出  VV  0
的  的  DEC  0
衰减器件  衰减器件  NN  B-NP
7  7  CD  0
是  是  VC  0
直  直  BA  0
的  的  DEC  0
舌片  舌片  NN  B-NP
互相  互相  AD  0
平行  平行  VV  0
的  的  DEC  0
扩展  扩展  NN  B-NP
。  。  PU  0
但是  但是  AD  0
，  ，  PU  0
这些  这些  DT  0
舌片  舌片  NN  B-NP
也  也  AD  0
可以  可以  VV  0
放置  放置  VV  0
成  成  VV  0
有  有  VE  0
一  一  CD  0
个  个  M  0
位于  位于  VV  0
或  或  CC  0
靠近  靠近  VV  0
X  X  NN  B-NP
射线  射线  NN  I-NP
焦点  焦点  NN  I-NP
的  的  DEC  0
会聚点  会聚点  NN  B-NP
的  的  DEG  0
扇形  扇形  JJ  B-NP
形状  形状  NN  I-NP
。  。  PU  0
另外  另外  AD  0
，  ，  PU  0
可以  可以  VV  0
用  用  P  0
舌片  舌片  NN  B-NP
按  按  P  0
一  一  CD  0
成圆  成圆  NN  B-NP
锥形  锥形  VV  0
的  的  DEC  0
坡度  坡度  NN  B-NP
构成  构成  VV  0
一  一  CD  0
扇  扇  M  0
形形状  形形状  NN  B-NP
。  。  PU  0
还  还  AD  0
有  有  VE  0
，  ，  PU  0
还  还  AD  0
可  可  VV  0
用  用  P  0
数套舌片  数套舌片  NN  B-NP
，  ，  PU  0
使  使  VV  0
舌片  舌片  NN  B-NP
互相  互相  AD  0
间插  间插  VV  0
和  和  CC  0
/  /  PU  0
或  或  CC  0
部分  部分  NN  B-NP
的  的  DEC  0
互相  互相  NN  B-NP
重叠  重叠  VV  0
。  。  PU  0
最后  最后  AD  0
，  ，  PU  0
值得  值得  VV  0
注意  注意  NN  B-NP
的  的  DEC  0
事实  事实  NN  B-NP
是  是  VC  0
，  ，  PU  0
除了  除了  P  0
前述  前述  JJ  0
的  的  DEG  0
改进  改进  NN  B-NP
外  外  LC  0
，  ，  PU  0
对于  对于  P  0
本  本  DT  0
领域  领域  NN  B-NP
的  的  DEG  0
技术  技术  NN  B-NP
人员  人员  NN  I-NP
来说  来说  LC  0
，  ，  PU  0
其它  其它  DT  0
各  各  DT  0
种  种  M  0
改进  改进  NN  B-NP
是  是  VC  0
显  显  VV  0
而  而  CC  0
易  易  AD  0
见  见  VV  0
的  的  DEC  0
。  。  PU  0
例如  例如  AD  0
，  ，  PU  0
这里  这里  PN  0
X  X  NN  B-NP
射线  射线  NN  I-NP
光  光  AD  0
阑  阑  VC  0
本身  本身  PN  0
可能  可能  VV  0
有  有  VE  0
一  一  CD  0
可动  可动  JJ  0
的  的  DEG  0
纵向  纵向  JJ  B-NP
刀口  刀口  NN  I-NP
，  ，  PU  0
使  使  VV  0
它  它  PN  0
周期  周期  NN  B-NP
地  地  DEC  0
朝  朝  NN  B-NP
另外  另外  DT  0
的  的  DEG  0
纵向  纵向  JJ  B-NP
刀口  刀口  NN  I-NP
运动  运动  VV  0
或  或  CC  0
离开  离开  VV  0
另外  另外  DT  0
的  的  DEG  0
刀口  刀口  NN  B-NP
以便  以便  LC  0
调制  调制  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
。  。  PU  0
除了  除了  P  0
图  图  NN  B-NP
2  2  CD  0
和  和  CC  0
图  图  NN  B-NP
4  4  CD  0
至  至  CC  0
6  6  CD  0
等  等  ETC  0
所  所  MSP  0
表示  表示  VV  0
的  的  DEC  0
外  外  LC  0
，  ，  PU  0
根据  根据  P  0
另外  另外  DT  0
的  的  DEG  0
一  一  CD  0
种  种  M  0
特性  特性  NN  B-NP
进行  进行  VV  0
普通  普通  VA  0
的  的  DEC  0
固定  固定  NN  B-NP
周期  周期  NN  I-NP
调制  调制  VV  0
也  也  AD  0
是  是  VC  0
可能  可能  VV  0
的  的  DEC  0
。  。  PU  0
作为  作为  P  0
一  一  CD  0
个  个  M  0
例子  例子  NN  B-NP
，  ，  PU  0
图  图  NN  B-NP
16  16  CD  0
表示  表示  VV  0
由  由  P  0
X  X  NN  B-NP
射线  射线  NN  I-NP
管正  管正  NN  I-NP
弦  弦  NN  I-NP
高压  高压  VA  0
的  的  DEC  0
半波  半波  NN  B-NP
整  整  AD  0
流  流  VV  0
获得  获得  VV  0
一  一  CD  0
种  种  M  0
调制  调制  VV  0
M  M  NN  B-NP
，  ，  PU  0
而  而  CC  0
图  图  NN  B-NP
17  17  CD  0
表示  表示  VV  0
它  它  PN  0
的  的  DEG  0
一  一  CD  0
种  种  M  0
变形  变形  VV  0
。  。  PU  0
图  图  NN  B-NP
16  16  CD  0
也  也  AD  0
表示  表示  VV  0
了  了  AS  0
由  由  P  0
一  一  CD  0
单一  单一  JJ  0
的  的  DEG  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
说明  说明  VV  0
的  的  DEC  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
控制  控制  NN  I-NP
方法  方法  NN  I-NP
的  的  DEC  0
一  一  CD  0
个  个  M  0
变型  变型  VV  0
。  。  PU  0
按照  按照  P  0
本  本  DT  0
变形  变形  NN  B-NP
方法  方法  NN  I-NP
，  ，  PU  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
以  以  P  0
比  比  P  0
普通  普通  JJ  B-NP
调制  调制  NN  I-NP
频率  频率  NN  I-NP
更  更  AD  0
高  高  VA  0
的  的  DEC  0
频率  频率  NN  B-NP
受到  受到  VV  0
控制  控制  NN  B-NP
。  。  PU  0
然后  然后  AD  0
，  ，  PU  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
的  的  DEG  0
振辐  振辐  NN  B-NP
和  和  CC  0
/  /  PU  0
或  或  CC  0
相位  相位  NN  B-NP
也  也  AD  0
能够  能够  VV  0
用  用  P  0
已  已  AD  0
经  经  VV  0
描述  描述  VV  0
过  过  AS  0
的  的  DEC  0
方法  方法  NN  B-NP
再  再  AD  0
受到  受到  VV  0
控制  控制  NN  B-NP
。  。  PU  0
迄今  迄今  NN  B-NP
为止  为止  LC  0
，  ，  PU  0
在  在  P  0
实施例  实施例  NN  B-NP
中  中  LC  0
是  是  VC  0
假定  假定  NN  B-NP
不  不  AD  0
考虑  考虑  VV  0
控制  控制  VV  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
形  形  JJ  B-NP
区  区  NN  I-NP
的  的  DEG  0
特有  特有  JJ  B-NP
控制  控制  NN  I-NP
信号  信号  NN  I-NP
的  的  DEG  0
影响  影响  NN  B-NP
。  。  PU  0
认为  认为  VV  0
开启  开启  VV  0
与  与  CC  0
关闭  关闭  VV  0
的  的  DEC  0
相位  相位  NN  B-NP
长度  长度  NN  I-NP
是  是  VC  0
相等  相等  VV  0
的  的  DEC  0
。  。  PU  0
但是  但是  AD  0
，  ，  PU  0
这  这  DT  0
种  种  M  0
考虑  考虑  NN  B-NP
是  是  VC  0
没有  没有  VE  0
必要  必要  VA  0
的  的  DEC  0
。  。  PU  0
例如  例如  AD  0
，  ，  PU  0
关闭  关闭  VV  0
的  的  DEC  0
相位  相位  NN  B-NP
也  也  AD  0
可以  可以  VV  0
比  比  P  0
开启  开启  VV  0
的  的  DEC  0
相位  相位  NN  B-NP
更  更  AD  0
长  长  VA  0
，  ，  PU  0
或  或  CC  0
相反  相反  AD  0
也  也  AD  0
是  是  VC  0
可以  可以  VV  0
的  的  DEC  0
。  。  PU  0
图  图  NN  B-NP
17  17  CD  0
还  还  AD  0
说明  说明  VV  0
另  另  DT  0
一  一  CD  0
个  个  M  0
可以  可以  VV  0
采用  采用  VV  0
的  的  DEC  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
的  的  DEG  0
基本  基本  JJ  B-NP
控制  控制  NN  I-NP
的  的  DEC  0
变形  变形  NN  B-NP
，  ，  PU  0
例如  例如  AD  0
，  ，  PU  0
假定束  假定束  NN  B-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
是  是  VC  0
由  由  P  0
舌片  舌片  NN  B-NP
形  形  NN  I-NP
衰减器  衰减器  NN  I-NP
组成  组成  VV  0
的  的  DEC  0
。  。  PU  0
根据  根据  P  0
图  图  NN  B-NP
17  17  CD  0
，  ，  PU  0
舌簧片  舌簧片  NN  B-NP
受到  受到  VV  0
迅速  迅速  JJ  B-NP
振动  振动  NN  I-NP
，  ，  PU  0
从而  从而  AD  0
实现  实现  VV  0
使  使  VV  0
舌簧片  舌簧片  NN  B-NP
达到  达到  VV  0
开  开  NN  B-NP
或  或  CC  0
关  关  NN  B-NP
的  的  DEG  0
位置  位置  NN  B-NP
。  。  PU  0
这样  这样  AD  0
做  做  VV  0
的  的  DEC  0
结果  结果  NN  B-NP
，  ，  PU  0
能够  能够  VV  0
降低  降低  VV  0
在  在  P  0
舌形  舌形  NN  B-NP
衰减  衰减  NN  I-NP
器件  器件  NN  I-NP
位置  位置  NN  I-NP
中  中  LC  0
出现  出现  VV  0
的  的  DEC  0
任何  任何  DT  0
磁滞  磁滞  NN  B-NP
现象  现象  NN  I-NP
的  的  DEG  0
影响  影响  NN  B-NP
。  。  PU  0
另外  另外  AD  0
，  ，  PU  0
在  在  P  0
所有  所有  DT  0
上述  上述  JJ  B-NP
情况  情况  NN  I-NP
中  中  LC  0
，  ，  PU  0
用  用  P  0
事先  事先  AD  0
存储  存储  VV  0
在  在  P  0
一  一  CD  0
（  （  PU  0
计算机  计算机  NN  B-NP
的  的  DEC  0
）  ）  PU  0
存储器  存储器  NN  B-NP
中  中  LC  0
的  的  DEG  0
，  ，  PU  0
以  以  P  0
有关  有关  P  0
被  被  SB  0
研究  研究  VV  0
的  的  DEC  0
人体  人体  NN  B-NP
的  的  DEG  0
透过率  透过率  NN  B-NP
数据  数据  NN  I-NP
为  为  VC  0
基  基  NN  B-NP
础也  础也  AD  0
是  是  VC  0
可能  可能  VV  0
的  的  DEC  0
。  。  PU  0
这些  这些  DT  0
数据  数据  NN  B-NP
可  可  VV  0
由  由  P  0
对  对  P  0
某些  某些  DT  0
人体  人体  NN  B-NP
的  的  DEG  0
预先  预先  NN  B-NP
研究  研究  VV  0
来  来  MSP  0
得到  得到  VV  0
。  。  PU  0
然后  然后  AD  0
，  ，  PU  0
就  就  AD  0
可以  可以  VV  0
直接  直接  VV  0
的  的  DEC  0
以  以  P  0
所  所  MSP  0
说  说  VV  0
的  的  DEC  0
数据  数据  NN  B-NP
为  为  VC  0
基础  基础  NN  B-NP
来  来  MSP  0
产生  产生  VV  0
对  对  P  0
光束扇  光束扇  NN  B-NP
形  形  NN  I-NP
分区  分区  NN  I-NP
调制器  调制器  NN  I-NP
的  的  DEG  0
控制  控制  NN  B-NP
信号  信号  NN  I-NP
，  ，  PU  0
而  而  CC  0
没有  没有  VE  0
必要  必要  JJ  0
采用  采用  VV  0
诸如  诸如  AD  0
剂量计  剂量计  NN  B-NP
8  8  CD  0
那样  那样  VA  0
的  的  DEC  0
探测器  探测器  NN  B-NP
。  。  PU  0
这样  这样  PN  0
的  的  DEG  0
改进  改进  NN  B-NP
被  被  SB  0
认为  认为  VV  0
属于  属于  VV  0
本  本  DT  0
发明  发明  NN  B-NP
范围  范围  NN  I-NP
之内  之内  LC  0
。  。  PU  0
1  1  CD  0
、  、  PU  0
一  一  CD  0
种  种  M  0
狭缝  狭缝  NN  B-NP
X射线  X射线  NN  I-NP
照相  照相  NN  I-NP
方法  方法  NN  I-NP
，  ，  PU  0
其中  其中  NN  B-NP
利用  利用  VV  0
一  一  CD  0
X  X  NN  B-NP
射  射  NN  I-NP
线源  线源  NN  I-NP
(  (  PU  0
1  1  CD  0
)  )  PU  0
和  和  CC  0
一  一  CD  0
置于  置于  VV  0
X  X  NN  B-NP
射  射  NN  I-NP
线源  线源  NN  I-NP
(  (  PU  0
1  1  CD  0
)  )  PU  0
前面  前面  NN  B-NP
的  的  DEG  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
(  (  PU  0
2  2  CD  0
)  )  PU  0
，  ，  PU  0
以  以  MSP  0
形成  形成  VV  0
一  一  CD  0
扇  扇  M  0
形  形  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
(  (  PU  0
4  4  CD  0
)  )  PU  0
，  ，  PU  0
利用  利用  VV  0
该  该  DT  0
X  X  NN  B-NP
射线  射线  NN  I-NP
束使  束使  NN  I-NP
受检  受检  NN  I-NP
查体  查体  NN  I-NP
(  (  PU  0
6  6  CD  0
)  )  PU  0
至少  至少  AD  0
部分  部分  AD  0
受到  受到  VV  0
扫描  扫描  NN  B-NP
，  ，  PU  0
以  以  P  0
在  在  P  0
一  一  CD  0
个  个  M  0
置于  置于  VV  0
该  该  DT  0
物体  物体  NN  B-NP
(  (  PU  0
6  6  CD  0
)  )  PU  0
后面  后面  LC  0
的  的  DEG  0
X  X  NN  B-NP
射线  射线  NN  I-NP
探测器  探测器  NN  I-NP
(  (  PU  0
3  3  CD  0
)  )  PU  0
上  上  LC  0
形成  形成  VV  0
一  一  CD  0
个  个  M  0
X射线  X射线  NN  B-NP
影象  影象  NN  I-NP
，  ，  PU  0
该  该  DT  0
扇形  扇形  NN  B-NP
X  X  NN  I-NP
射线束  射线束  NN  I-NP
(  (  PU  0
4  4  CD  0
)  )  PU  0
是  是  VC  0
由  由  P  0
许多  许多  CD  0
互相  互相  AD  0
紧接  紧接  VV  0
的  的  DEC  0
扇形区  扇形区  NN  B-NP
形成  形成  VV  0
的  的  DEC  0
，  ，  PU  0
而  而  CC  0
在  在  P  0
X  X  NN  B-NP
射  射  NN  I-NP
线束  线束  NN  I-NP
中  中  LC  0
当  当  P  0
借助  借助  NN  B-NP
和  和  CC  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
(  (  PU  0
2  2  CD  0
)  )  PU  0
一起  一起  AD  0
动作  动作  VV  0
的  的  DEC  0
可控  可控  JJ  B-NP
射线  射线  NN  I-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
(  (  PU  0
7  7  CD  0
)  )  PU  0
作  作  VV  0
扫描  扫描  NN  B-NP
运动  运动  NN  I-NP
时  时  LC  0
，  ，  PU  0
由  由  P  0
狭缝  狭缝  NN  B-NP
光  光  AD  0
阑  阑  VA  0
(  (  PU  0
2  2  CD  0
)  )  PU  0
发送  发送  VV  0
的  的  DEC  0
X  X  NN  B-NP
射线  射线  NN  I-NP
辐射  辐射  NN  I-NP
对  对  P  0
X射线束  X射线束  NN  B-NP
(  (  PU  0
4  4  CD  0
)  )  PU  0
的  的  DEG  0
每  每  DT  0
一  一  CD  0
扇  扇  M  0
形区  形区  NN  B-NP
瞬  瞬  NN  I-NP
时  时  LC  0
地  地  DEV  0
受到  受到  VV  0
控制  控制  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
是  是  VC  0
：  ：  PU  0
对于  对于  P  0
所有  所有  DT  0
的  的  DEG  0
扇形  扇形  JJ  B-NP
区  区  NN  I-NP
同时  同时  AD  0
发出  发出  VV  0
的  的  DEC  0
X  X  NN  B-NP
射  射  NN  I-NP
线束  线束  NN  I-NP
(  (  PU  0
4  4  CD  0
)  )  PU  0
以  以  P  0
一  一  CD  0
预定  预定  VV  0
的  的  DEC  0
方式  方式  NN  B-NP
受到  受到  VV  0
周期性  周期性  NN  B-NP
的  的  DEC  0
调制  调制  VV  0
，  ，  PU  0
可  可  VV  0
控射  控射  VV  0
线  线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
(  (  PU  0
7  7  CD  0
)  )  PU  0
各自  各自  PN  0
受到  受到  VV  0
控制  控制  NN  B-NP
，  ，  PU  0
以便  以便  AD  0
周期性  周期性  NN  B-NP
地  地  DEV  0
控制  控制  VV  0
每  每  DT  0
个  个  M  0
扇形区  扇形区  NN  B-NP
的  的  DEG  0
X射线  X射线  NN  B-NP
辐射  辐射  NN  I-NP
，  ，  PU  0
该  该  DT  0
周期  周期  NN  B-NP
控制  控制  NN  I-NP
是  是  VC  0
与  与  P  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
(  (  PU  0
4  4  CD  0
)  )  PU  0
的  的  DEG  0
预定  预定  JJ  0
的  的  DEG  0
周期  周期  NN  B-NP
调制  调制  VV  0
同步  同步  PN  0
的  的  DEG  0
。  。  PU  0
2  2  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
1  1  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
周期  周期  NN  B-NP
控制  控制  NN  I-NP
是  是  VC  0
通过  通过  P  0
在  在  P  0
原  原  NN  B-NP
传送  传送  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEC  0
第一  第一  OD  0
位置  位置  NN  B-NP
与  与  CC  0
可  可  VV  0
变  变  VV  0
的  的  DEC  0
第二  第二  OD  0
位置  位置  NN  B-NP
之间  之间  LC  0
以  以  P  0
固定  固定  VV  0
周期  周期  NN  B-NP
改变  改变  VV  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
的  的  DEC  0
位置  位置  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
的  的  SP  0
。  。  PU  0
3  3  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
1  1  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
周期  周期  NN  B-NP
控制  控制  NN  I-NP
是  是  VC  0
由  由  P  0
在  在  P  0
原  原  NN  B-NP
发送  发送  VV  0
X  X  NN  B-NP
射线束  射线束  NN  I-NP
的  的  DEC  0
第一  第一  OD  0
位置  位置  NN  B-NP
和  和  CC  0
X射线  X射线  NN  B-NP
具有  具有  VV  0
最  最  AD  0
大  大  JJ  B-NP
衰减  衰减  NN  I-NP
的  的  DEC  0
第二  第二  OD  0
位置  位置  NN  B-NP
之间  之间  LC  0
改变  改变  VV  0
射线  射线  NN  B-NP
束扇  束扇  NN  I-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
的  的  DEC  0
位置  位置  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
的  的  SP  0
，  ，  PU  0
至少  至少  AD  0
出现  出现  VV  0
第二  第二  OD  0
位置  位置  NN  B-NP
的  的  DEG  0
相位  相位  NN  B-NP
相对于  相对于  P  0
通常  通常  AD  0
预定  预定  VV  0
的  的  DEC  0
周期  周期  NN  B-NP
调制  调制  VV  0
发生  发生  VV  0
变化  变化  NN  B-NP
。  。  PU  0
4  4  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
3  3  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
第一  第一  OD  0
位置  位置  NN  B-NP
的  的  DEC  0
时间  时间  NN  B-NP
起点  起点  VV  0
被  被  SB  0
改变  改变  VV  0
。  。  PU  0
5  5  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
3  3  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
第一  第一  OD  0
位置  位置  NN  B-NP
的  的  DEC  0
时间  时间  NN  B-NP
终点  终点  AD  0
被  被  SB  0
改变  改变  VV  0
。  。  PU  0
6  6  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
3  3  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
第一  第一  OD  0
位置  位置  NN  B-NP
的  的  DEG  0
持续  持续  JJ  B-NP
时间  时间  NN  I-NP
被  被  SB  0
改变  改变  VV  0
。  。  PU  0
7  7  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
1  1  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
通过  通过  P  0
使  使  VV  0
束  束  M  0
扇形  扇形  JJ  B-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
振动  振动  VV  0
并  并  CC  0
改变  改变  VV  0
振动  振动  VV  0
的  的  DEC  0
相位  相位  NN  B-NP
来  来  MSP  0
实现  实现  VV  0
周期  周期  NN  B-NP
控制  控制  NN  I-NP
。  。  PU  0
8  8  CD  0
、  、  PU  0
根据  根据  P  0
权利  权利  NN  B-NP
要求  要求  NN  I-NP
1  1  CD  0
的  的  DEC  0
方法  方法  NN  B-NP
，  ，  PU  0
其  其  PN  0
特征  特征  NN  B-NP
在于  在于  VV  0
通过  通过  P  0
使  使  VV  0
束扇  束扇  NN  B-NP
形  形  NN  I-NP
区  区  NN  I-NP
调制器  调制器  NN  I-NP
振动  振动  VV  0
并  并  CC  0
改变  改变  VV  0
